brand,config,drivetrain,exterior_color,interior_color,mileage,model,price,transmission,year
Toyota,Platinum,4x4/4-wheel drive,White,Black,15892,Tundra,42995,Automatic,2016
Toyota,SR5,4x4/4-wheel drive,Other,Other,178715,Tundra,12990,Automatic,2008
Toyota,SR5,4x4/4-wheel drive,Black,Gray,34853,Tundra,31882,Automatic,2016
Toyota,SR5,4x4/4-wheel drive,Black,Black,56487,Tundra,26496,Automatic,2014
Toyota,TRD Pro CrewMax 5.5' Bed 5.7L (Natl),4x4/4-wheel drive,White,Gray,233,Tundra,40500,Automatic,2019
Toyota,Limited,4x4/4-wheel drive,Black,Black,29416,Tundra,33129,Automatic,2016
Toyota,Limited,4x4/4-wheel drive,Gray,Other,69153,Tundra,,Automatic,2017
Toyota,Grade,4x4/4-wheel drive,Gray,Gray,97768,Tundra,16550,Automatic,2011
Toyota,SR5,4x4/4-wheel drive,White,Gray,24580,Tundra,31966,Automatic,2016
Toyota,SR5,4x4/4-wheel drive,Silver,Other,27769,Tundra,35000,Automatic,2017
Toyota,Platinum,4x4/4-wheel drive,Gray,Other,50595,Tundra,34709,Automatic,2016
Toyota,SR5,4x4/4-wheel drive,Black,Gray,36772,Tundra,32990,Automatic,2016
Toyota,SR5,4x4/4-wheel drive,White,Gray,55165,Tundra,30932,Automatic,2017
Toyota,SR5,4x4/4-wheel drive,Red,Black,57263,Tundra,31000,Automatic,2017
